[03:44:23] umvc3_shaderdump loaded
[03:44:23] IAT hook installed: Direct3DCreate9 was 00007FF87F8FC0C0
[03:44:23] Direct3DCreate9(32) -> 000000001AF921E0
[03:44:23]   hooked slot 16  CreateDevice         00007FF803767E80 in gameoverlayrenderer64.dll
[03:44:23] CreateDevice ok, device 000000001B1FAF20 - hooking its vtable
[03:44:23]   hooked slot 91  CreateVertexShader   00007FF87F8F7800 in d3d9.dll
[03:44:23]   hooked slot 106 CreatePixelShader    00007FF87F8C5C80 in d3d9.dll
[03:44:23]   hooked slot 92  SetVertexShader      00007FF87F90C2A0 in d3d9.dll
[03:44:23]   hooked slot 107 SetPixelShader       00007FF87F90B6B0 in d3d9.dll
[03:44:23] device hooked; shaders will be written to C:\Program Files (x86)\Steam\steamapps\common\ULTIMATE MARVEL VS. CAPCOM 3\shaderdump
[03:44:24] pixel  shader #1875   4136 bytes  crc 423FFB23  version 3_0  -> ps_1875_423FFB23.bin
[03:44:24] pixel  shader #1876   1640 bytes  crc 4726B000  version 3_0  -> ps_1876_4726B000.bin
[03:44:24] pixel  shader #1877   3636 bytes  crc 8483CB8B  version 3_0  -> ps_1877_8483CB8B.bin
[03:44:24] pixel  shader #1878   2892 bytes  crc 95FCA60B  version 3_0  -> ps_1878_95FCA60B.bin
[03:44:24] pixel  shader #1879   1200 bytes  crc F35DF062  version 3_0  -> ps_1879_F35DF062.bin
[03:44:24] pixel  shader #1880   1228 bytes  crc 4A70748B  version 3_0  -> ps_1880_4A70748B.bin
[03:44:24] pixel  shader #1881   2724 bytes  crc D89D2C5B  version 3_0  -> ps_1881_D89D2C5B.bin
[03:44:24] pixel  shader #1882    884 bytes  crc 6C7C0C36  version 3_0  -> ps_1882_6C7C0C36.bin
[03:44:24] pixel  shader #1883   3508 bytes  crc 111C645F  version 3_0  -> ps_1883_111C645F.bin
[03:44:24] pixel  shader #1884   1520 bytes  crc DB62F00F  version 3_0  -> ps_1884_DB62F00F.bin
[03:44:24] pixel  shader #1885   1520 bytes  crc CF275EB7  version 3_0  -> ps_1885_CF275EB7.bin
[03:44:24] pixel  shader #1886   1548 bytes  crc 0BDD051B  version 3_0  -> ps_1886_0BDD051B.bin
[03:44:24] pixel  shader #1887   3412 bytes  crc 07C1C9C0  version 3_0  -> ps_1887_07C1C9C0.bin
[03:44:24] pixel  shader #1888   4152 bytes  crc 0217E47A  version 3_0  -> ps_1888_0217E47A.bin
[03:44:24] pixel  shader #1889    900 bytes  crc AF8D41CA  version 3_0  -> ps_1889_AF8D41CA.bin
[03:44:24] pixel  shader #1890   5348 bytes  crc FFCABA21  version 3_0  -> ps_1890_FFCABA21.bin
[03:44:24] pixel  shader #1891   2744 bytes  crc 81F18770  version 3_0  -> ps_1891_81F18770.bin
[03:44:24] pixel  shader #1892   1756 bytes  crc 57CECE58  version 3_0  -> ps_1892_57CECE58.bin
[03:44:24] pixel  shader #1893    444 bytes  crc 9FF4674B  version 3_0  -> ps_1893_9FF4674B.bin
[03:44:24] pixel  shader #1894   1432 bytes  crc B0E6688A  version 3_0  -> ps_1894_B0E6688A.bin
[03:44:24] pixel  shader #1895   2444 bytes  crc 0E98008B  version 3_0  -> ps_1895_0E98008B.bin
[03:44:24] pixel  shader #1896   2576 bytes  crc 8C21BC0F  version 3_0  -> ps_1896_8C21BC0F.bin
[03:44:24] pixel  shader #1897   1748 bytes  crc 49DCE08B  version 3_0  -> ps_1897_49DCE08B.bin
[03:44:24] pixel  shader #1898   3280 bytes  crc 7AA4D0BD  version 3_0  -> ps_1898_7AA4D0BD.bin
[03:44:24] pixel  shader #1899   2616 bytes  crc C3999209  version 3_0  -> ps_1899_C3999209.bin
[03:44:24] pixel  shader #1900   1632 bytes  crc C78DA764  version 3_0  -> ps_1900_C78DA764.bin
[03:44:24] pixel  shader #1901   2264 bytes  crc 2D9258B9  version 3_0  -> ps_1901_2D9258B9.bin
[03:44:24] pixel  shader #1902   1400 bytes  crc 550DA168  version 3_0  -> ps_1902_550DA168.bin
[03:44:24] pixel  shader #1903   1632 bytes  crc 3439F8C8  version 3_0  -> ps_1903_3439F8C8.bin
[03:44:24] pixel  shader #1904   2240 bytes  crc 3C0B0F66  version 3_0  -> ps_1904_3C0B0F66.bin
[03:44:24] pixel  shader #1905   4004 bytes  crc B0CD7505  version 3_0  -> ps_1905_B0CD7505.bin
[03:44:24] pixel  shader #1906   2052 bytes  crc 18658FA5  version 3_0  -> ps_1906_18658FA5.bin
[03:44:24] pixel  shader #1907   3080 bytes  crc 3A4A2FE8  version 3_0  -> ps_1907_3A4A2FE8.bin
[03:44:24] pixel  shader #1908    380 bytes  crc 62E2C277  version 3_0  -> ps_1908_62E2C277.bin
[03:44:24] pixel  shader #1909   2432 bytes  crc 232C1DF7  version 3_0  -> ps_1909_232C1DF7.bin
[03:44:24] pixel  shader #1910   1696 bytes  crc C539A38C  version 3_0  -> ps_1910_C539A38C.bin
[03:44:24] pixel  shader #1911   3136 bytes  crc 6772B9DB  version 3_0  -> ps_1911_6772B9DB.bin
[03:44:24] pixel  shader #1912   2300 bytes  crc 14C26A02  version 3_0  -> ps_1912_14C26A02.bin
[03:44:24] pixel  shader #1913   1784 bytes  crc 4131B432  version 3_0  -> ps_1913_4131B432.bin
[03:44:24] pixel  shader #1914   2840 bytes  crc B4853E80  version 3_0  -> ps_1914_B4853E80.bin
[03:44:24] pixel  shader #1915   2160 bytes  crc 18A8FC72  version 3_0  -> ps_1915_18A8FC72.bin
[03:44:24] pixel  shader #1916   2336 bytes  crc A9E73A2B  version 3_0  -> ps_1916_A9E73A2B.bin
[03:44:24] pixel  shader #1917   2908 bytes  crc 48F4DD56  version 3_0  -> ps_1917_48F4DD56.bin
[03:44:24] pixel  shader #1918   3128 bytes  crc 92BBA7F5  version 3_0  -> ps_1918_92BBA7F5.bin
[03:44:24] pixel  shader #1919   2404 bytes  crc EF82CD78  version 3_0  -> ps_1919_EF82CD78.bin
[03:44:24] pixel  shader #1920   2140 bytes  crc D0941821  version 3_0  -> ps_1920_D0941821.bin
[03:44:24] pixel  shader #1921   3072 bytes  crc 4CF850ED  version 3_0  -> ps_1921_4CF850ED.bin
[03:44:24] pixel  shader #1922   2220 bytes  crc F2F90745  version 3_0  -> ps_1922_F2F90745.bin
[03:44:24] pixel  shader #1923   3920 bytes  crc 9C922B45  version 3_0  -> ps_1923_9C922B45.bin
[03:44:24] pixel  shader #1924   2324 bytes  crc 918AEAA8  version 3_0  -> ps_1924_918AEAA8.bin
[03:44:24] pixel  shader #1925   1624 bytes  crc 53DDB38F  version 3_0  -> ps_1925_53DDB38F.bin
[03:44:24] pixel  shader #1926   3008 bytes  crc BBB5CC88  version 3_0  -> ps_1926_BBB5CC88.bin
[03:44:24] pixel  shader #1927   5808 bytes  crc 4C19326F  version 3_0  -> ps_1927_4C19326F.bin
[03:44:24] pixel  shader #1928   2460 bytes  crc 00EA066C  version 3_0  -> ps_1928_00EA066C.bin
[03:44:24] pixel  shader #1929   4104 bytes  crc 665D57FB  version 3_0  -> ps_1929_665D57FB.bin
[03:44:24] pixel  shader #1930   2460 bytes  crc B35EBE4F  version 3_0  -> ps_1930_B35EBE4F.bin
[03:44:24] pixel  shader #1931   1228 bytes  crc 5D66AECF  version 3_0  -> ps_1931_5D66AECF.bin
[03:44:24] pixel  shader #1932   5028 bytes  crc 16C96597  version 3_0  -> ps_1932_16C96597.bin
[03:44:24] pixel  shader #1933   1544 bytes  crc 84A229B8  version 3_0  -> ps_1933_84A229B8.bin
[03:44:24] pixel  shader #1934   2832 bytes  crc 55F5BC41  version 3_0  -> ps_1934_55F5BC41.bin
[03:44:24] pixel  shader #1935   2856 bytes  crc 51FE70E4  version 3_0  -> ps_1935_51FE70E4.bin
[03:44:24] pixel  shader #1936   2324 bytes  crc EA711773  version 3_0  -> ps_1936_EA711773.bin
[03:44:24] pixel  shader #1937   1188 bytes  crc 55390E49  version 3_0  -> ps_1937_55390E49.bin
[03:44:24] pixel  shader #1938   2424 bytes  crc 1C91B5E9  version 3_0  -> ps_1938_1C91B5E9.bin
[03:44:24] pixel  shader #1939   1020 bytes  crc C08F04F1  version 3_0  -> ps_1939_C08F04F1.bin
[03:44:24] pixel  shader #1940   2080 bytes  crc BDC33234  version 3_0  -> ps_1940_BDC33234.bin
[03:44:24] pixel  shader #1941   2640 bytes  crc EE041114  version 3_0  -> ps_1941_EE041114.bin
[03:44:24] pixel  shader #1942   1892 bytes  crc 77E19B04  version 3_0  -> ps_1942_77E19B04.bin
[03:44:24] pixel  shader #1943   2488 bytes  crc 1BB6F439  version 3_0  -> ps_1943_1BB6F439.bin
[03:44:24] pixel  shader #1944   2376 bytes  crc 1BD30232  version 3_0  -> ps_1944_1BD30232.bin
[03:44:24] pixel  shader #1945   3864 bytes  crc 8CFDE4E8  version 3_0  -> ps_1945_8CFDE4E8.bin
[03:44:24] pixel  shader #1946   3000 bytes  crc 6C1C632E  version 3_0  -> ps_1946_6C1C632E.bin
[03:44:24] pixel  shader #1947   1892 bytes  crc 9E033BB3  version 3_0  -> ps_1947_9E033BB3.bin
[03:44:24] pixel  shader #1948   2400 bytes  crc 5158800A  version 3_0  -> ps_1948_5158800A.bin
[03:44:24] pixel  shader #1949   5488 bytes  crc 201D3E72  version 3_0  -> ps_1949_201D3E72.bin
[03:44:24] pixel  shader #1950   3256 bytes  crc 15944DC7  version 3_0  -> ps_1950_15944DC7.bin
[03:44:24] pixel  shader #1951   2556 bytes  crc E66C1E36  version 3_0  -> ps_1951_E66C1E36.bin
[03:44:24] pixel  shader #1952   3788 bytes  crc B4D4905E  version 3_0  -> ps_1952_B4D4905E.bin
[03:44:24] pixel  shader #1953    708 bytes  crc 93DACFFC  version 3_0  -> ps_1953_93DACFFC.bin
[03:44:24] pixel  shader #1954   2780 bytes  crc D908E87A  version 3_0  -> ps_1954_D908E87A.bin
[03:44:24] pixel  shader #1955   3740 bytes  crc 9C17D3A6  version 3_0  -> ps_1955_9C17D3A6.bin
[03:44:24] pixel  shader #1956   2112 bytes  crc 74821177  version 3_0  -> ps_1956_74821177.bin
[03:44:24] pixel  shader #1957   2264 bytes  crc C5B0281E  version 3_0  -> ps_1957_C5B0281E.bin
[03:44:24] pixel  shader #1958   3528 bytes  crc B357E35C  version 3_0  -> ps_1958_B357E35C.bin
[03:44:24] pixel  shader #1959   1332 bytes  crc 42504A41  version 3_0  -> ps_1959_42504A41.bin
[03:44:24] pixel  shader #1960   3772 bytes  crc C53D713D  version 3_0  -> ps_1960_C53D713D.bin
[03:44:24] pixel  shader #1961   1008 bytes  crc 7BF731FD  version 3_0  -> ps_1961_7BF731FD.bin
[03:44:24] pixel  shader #1962   4200 bytes  crc 3E476EC1  version 3_0  -> ps_1962_3E476EC1.bin
[03:44:24] pixel  shader #1963   2372 bytes  crc DA1D381A  version 3_0  -> ps_1963_DA1D381A.bin
[03:44:24] pixel  shader #1964   2120 bytes  crc 8E5186C2  version 3_0  -> ps_1964_8E5186C2.bin
[03:44:24] pixel  shader #1965   3396 bytes  crc 5CE25858  version 3_0  -> ps_1965_5CE25858.bin
[03:44:24] pixel  shader #1966   1504 bytes  crc E32355C9  version 3_0  -> ps_1966_E32355C9.bin
[03:44:24] pixel  shader #1967   1932 bytes  crc EAC9C475  version 3_0  -> ps_1967_EAC9C475.bin
[03:44:24] pixel  shader #1968   1932 bytes  crc BB6DA58F  version 3_0  -> ps_1968_BB6DA58F.bin
[03:44:24] pixel  shader #1969   2752 bytes  crc A945934F  version 3_0  -> ps_1969_A945934F.bin
[03:44:24] pixel  shader #1970   2688 bytes  crc 31B2CDB6  version 3_0  -> ps_1970_31B2CDB6.bin
[03:44:24] pixel  shader #1971   1288 bytes  crc 66C148B1  version 3_0  -> ps_1971_66C148B1.bin
[03:44:24] pixel  shader #1972   2956 bytes  crc 34AC701B  version 3_0  -> ps_1972_34AC701B.bin
[03:44:24] pixel  shader #1973   4304 bytes  crc D5B1BEE9  version 3_0  -> ps_1973_D5B1BEE9.bin
[03:44:24] pixel  shader #1974   1024 bytes  crc B2604B8D  version 3_0  -> ps_1974_B2604B8D.bin
[03:44:24] pixel  shader #1975   2460 bytes  crc 6AB572CF  version 3_0  -> ps_1975_6AB572CF.bin
[03:44:24] pixel  shader #1976   2396 bytes  crc 8CA2DFBA  version 3_0  -> ps_1976_8CA2DFBA.bin
[03:44:24] pixel  shader #1977   1060 bytes  crc 8F8552E1  version 3_0  -> ps_1977_8F8552E1.bin
[03:44:24] pixel  shader #1978   2512 bytes  crc 96C016DA  version 3_0  -> ps_1978_96C016DA.bin
[03:44:24] pixel  shader #1979   2808 bytes  crc 46BDB89C  version 3_0  -> ps_1979_46BDB89C.bin
[03:44:24] pixel  shader #1980   1480 bytes  crc A8856A28  version 3_0  -> ps_1980_A8856A28.bin
[03:44:24] pixel  shader #1981   4228 bytes  crc D753591A  version 3_0  -> ps_1981_D753591A.bin
[03:44:24] pixel  shader #1982   3380 bytes  crc F4DEB1B0  version 3_0  -> ps_1982_F4DEB1B0.bin
[03:44:24] pixel  shader #1983   4512 bytes  crc 58037C99  version 3_0  -> ps_1983_58037C99.bin
[03:44:24] pixel  shader #1984   2000 bytes  crc 47663D6A  version 3_0  -> ps_1984_47663D6A.bin
[03:44:24] pixel  shader #1985   1620 bytes  crc 53891B66  version 3_0  -> ps_1985_53891B66.bin
[03:44:24] pixel  shader #1986    488 bytes  crc 6634FF46  version 3_0  -> ps_1986_6634FF46.bin
[03:44:24] pixel  shader #1987   1384 bytes  crc 30569736  version 3_0  -> ps_1987_30569736.bin
[03:44:24] pixel  shader #1988   1808 bytes  crc E0047DC1  version 3_0  -> ps_1988_E0047DC1.bin
[03:44:24] pixel  shader #1989   3180 bytes  crc CD8C1222  version 3_0  -> ps_1989_CD8C1222.bin
[03:44:24] pixel  shader #1990   1732 bytes  crc ADDA7A91  version 3_0  -> ps_1990_ADDA7A91.bin
[03:44:24] pixel  shader #1991   3068 bytes  crc 99E35C6D  version 3_0  -> ps_1991_99E35C6D.bin
[03:44:24] pixel  shader #1992   3356 bytes  crc 8447CD03  version 3_0  -> ps_1992_8447CD03.bin
[03:44:24] pixel  shader #1993   2052 bytes  crc 030A688A  version 3_0  -> ps_1993_030A688A.bin
[03:44:24] pixel  shader #1994   2836 bytes  crc DFB259A0  version 3_0  -> ps_1994_DFB259A0.bin
[03:44:24] pixel  shader #1995   4368 bytes  crc E907C97B  version 3_0  -> ps_1995_E907C97B.bin
[03:44:24] pixel  shader #1996   3292 bytes  crc 320A73E1  version 3_0  -> ps_1996_320A73E1.bin
[03:44:24] pixel  shader #1997   1392 bytes  crc 4AAB90E3  version 3_0  -> ps_1997_4AAB90E3.bin
[03:44:24] pixel  shader #1998   3000 bytes  crc 3133D22D  version 3_0  -> ps_1998_3133D22D.bin
[03:44:24] pixel  shader #1999   1680 bytes  crc 6A86A1C1  version 3_0  -> ps_1999_6A86A1C1.bin
[03:44:24] pixel  shader #2000   1648 bytes  crc 81D62394  version 3_0  -> ps_2000_81D62394.bin
[03:44:24] pixel  shader #2001   2396 bytes  crc 82A1C2CE  version 3_0  -> ps_2001_82A1C2CE.bin
[03:44:24] pixel  shader #2002   2552 bytes  crc 61519DC9  version 3_0  -> ps_2002_61519DC9.bin
[03:44:24] pixel  shader #2003   2660 bytes  crc E34B905F  version 3_0  -> ps_2003_E34B905F.bin
[03:44:24] pixel  shader #2004   2700 bytes  crc EAB40A89  version 3_0  -> ps_2004_EAB40A89.bin
[03:44:24] pixel  shader #2005   1860 bytes  crc CFEE97DB  version 3_0  -> ps_2005_CFEE97DB.bin
[03:44:24] pixel  shader #2006   2056 bytes  crc 9B1E073A  version 3_0  -> ps_2006_9B1E073A.bin
[03:44:24] pixel  shader #2007   1488 bytes  crc BE8C2733  version 3_0  -> ps_2007_BE8C2733.bin
[03:44:24] pixel  shader #2008   4008 bytes  crc AE6A604E  version 3_0  -> ps_2008_AE6A604E.bin
[03:44:24] pixel  shader #2009   1948 bytes  crc 7E60C2DB  version 3_0  -> ps_2009_7E60C2DB.bin
[03:44:24] pixel  shader #2010   1964 bytes  crc 1F5F7CFB  version 3_0  -> ps_2010_1F5F7CFB.bin
[03:44:24] pixel  shader #2011   1568 bytes  crc 44FAD15A  version 3_0  -> ps_2011_44FAD15A.bin
[03:44:24] pixel  shader #2012   2604 bytes  crc 52BBAC3B  version 3_0  -> ps_2012_52BBAC3B.bin
[03:44:24] pixel  shader #2013   2120 bytes  crc D177B88B  version 3_0  -> ps_2013_D177B88B.bin
[03:44:24] pixel  shader #2014   2564 bytes  crc 71D96FC4  version 3_0  -> ps_2014_71D96FC4.bin
[03:44:24] pixel  shader #2015   3424 bytes  crc B4388570  version 3_0  -> ps_2015_B4388570.bin
[03:44:24] pixel  shader #2016   1504 bytes  crc 7C102260  version 3_0  -> ps_2016_7C102260.bin
[03:44:24] pixel  shader #2017   1172 bytes  crc B1D8BDDC  version 3_0  -> ps_2017_B1D8BDDC.bin
[03:44:24] pixel  shader #2018   3060 bytes  crc 8776B499  version 3_0  -> ps_2018_8776B499.bin
[03:44:24] pixel  shader #2019   3068 bytes  crc 0F7E0EAA  version 3_0  -> ps_2019_0F7E0EAA.bin
[03:44:24] pixel  shader #2020   1360 bytes  crc 1E56AC15  version 3_0  -> ps_2020_1E56AC15.bin
[03:44:24] pixel  shader #2021   2904 bytes  crc 3A0C0689  version 3_0  -> ps_2021_3A0C0689.bin
[03:44:24] pixel  shader #2022   1692 bytes  crc FEA0385F  version 3_0  -> ps_2022_FEA0385F.bin
[03:44:24] pixel  shader #2023   4212 bytes  crc 56B350E9  version 3_0  -> ps_2023_56B350E9.bin
[03:44:24] pixel  shader #2024   3112 bytes  crc 50FC31C8  version 3_0  -> ps_2024_50FC31C8.bin
[03:44:24] pixel  shader #2025   1300 bytes  crc 731F73CF  version 3_0  -> ps_2025_731F73CF.bin
[03:44:24] pixel  shader #2026   1536 bytes  crc 1F7D78DB  version 3_0  -> ps_2026_1F7D78DB.bin
[03:44:24] pixel  shader #2027   1020 bytes  crc 0246D1F4  version 3_0  -> ps_2027_0246D1F4.bin
[03:44:24] pixel  shader #2028   2724 bytes  crc BA55090B  version 3_0  -> ps_2028_BA55090B.bin
[03:44:24] pixel  shader #2029   2292 bytes  crc 9AF436BF  version 3_0  -> ps_2029_9AF436BF.bin
[03:44:24] pixel  shader #2030   3772 bytes  crc E421C5A3  version 3_0  -> ps_2030_E421C5A3.bin
[03:44:24] pixel  shader #2031   1736 bytes  crc 668A301B  version 3_0  -> ps_2031_668A301B.bin
[03:44:24] pixel  shader #2032   1804 bytes  crc 445E108E  version 3_0  -> ps_2032_445E108E.bin
[03:44:24] pixel  shader #2033   1616 bytes  crc 7AE07B2A  version 3_0  -> ps_2033_7AE07B2A.bin
[03:44:24] pixel  shader #2034   1512 bytes  crc A2601C58  version 3_0  -> ps_2034_A2601C58.bin
[03:44:24] pixel  shader #2035   1744 bytes  crc 249A45BF  version 3_0  -> ps_2035_249A45BF.bin
[03:44:24] pixel  shader #2036   3812 bytes  crc 14A81017  version 3_0  -> ps_2036_14A81017.bin
[03:44:24] pixel  shader #2037   2768 bytes  crc BC5F0CF7  version 3_0  -> ps_2037_BC5F0CF7.bin
[03:44:24] pixel  shader #2038   2000 bytes  crc 99E5AE1E  version 3_0  -> ps_2038_99E5AE1E.bin
[03:44:24] pixel  shader #2039   3556 bytes  crc 97BC4FD9  version 3_0  -> ps_2039_97BC4FD9.bin
[03:44:24] pixel  shader #2040   1248 bytes  crc 866A8365  version 3_0  -> ps_2040_866A8365.bin
[03:44:24] pixel  shader #2041   2356 bytes  crc 8D4077F2  version 3_0  -> ps_2041_8D4077F2.bin
[03:44:24] pixel  shader #2042    532 bytes  crc A9DB94BB  version 3_0  -> ps_2042_A9DB94BB.bin
[03:44:24] pixel  shader #2043   1240 bytes  crc 5DDEA845  version 3_0  -> ps_2043_5DDEA845.bin
[03:44:24] pixel  shader #2044   2712 bytes  crc 2E6515DE  version 3_0  -> ps_2044_2E6515DE.bin
[03:44:24] pixel  shader #2045   4112 bytes  crc 606CE034  version 3_0  -> ps_2045_606CE034.bin
[03:44:24] pixel  shader #2046    916 bytes  crc 165FD393  version 3_0  -> ps_2046_165FD393.bin
[03:44:24] pixel  shader #2047    836 bytes  crc 65265686  version 3_0  -> ps_2047_65265686.bin
[03:44:24] pixel  shader #2048   2568 bytes  crc 55CEC4BC  version 3_0  -> ps_2048_55CEC4BC.bin
[03:44:24] pixel  shader #2049   1136 bytes  crc 31E9BE4B  version 3_0  -> ps_2049_31E9BE4B.bin
[03:44:24] pixel  shader #2050   2788 bytes  crc 1501F8F9  version 3_0  -> ps_2050_1501F8F9.bin
[03:44:24] pixel  shader #2051   3100 bytes  crc 81B8407A  version 3_0  -> ps_2051_81B8407A.bin
[03:44:24] pixel  shader #2052   3928 bytes  crc 11755607  version 3_0  -> ps_2052_11755607.bin
[03:44:24] pixel  shader #2053   2064 bytes  crc C19AE8FE  version 3_0  -> ps_2053_C19AE8FE.bin
[03:44:24] pixel  shader #2054   3108 bytes  crc 1CA34BCA  version 3_0  -> ps_2054_1CA34BCA.bin
[03:44:24] pixel  shader #2055   3444 bytes  crc 34606FAD  version 3_0  -> ps_2055_34606FAD.bin
[03:44:24] pixel  shader #2056   2368 bytes  crc 46485A5F  version 3_0  -> ps_2056_46485A5F.bin
[03:44:24] pixel  shader #2057   1076 bytes  crc 8AA112F7  version 3_0  -> ps_2057_8AA112F7.bin
[03:44:24] pixel  shader #2058   3588 bytes  crc 760129E2  version 3_0  -> ps_2058_760129E2.bin
[03:44:24] pixel  shader #2059   2132 bytes  crc 6B70E92B  version 3_0  -> ps_2059_6B70E92B.bin
[03:44:24] pixel  shader #2060   3168 bytes  crc D987DE80  version 3_0  -> ps_2060_D987DE80.bin
[03:44:24] pixel  shader #2061   3844 bytes  crc A9CB23F7  version 3_0  -> ps_2061_A9CB23F7.bin
[03:44:24] pixel  shader #2062   2068 bytes  crc 6CCA1183  version 3_0  -> ps_2062_6CCA1183.bin
[03:44:24] pixel  shader #2063   2872 bytes  crc 9CA0E90D  version 3_0  -> ps_2063_9CA0E90D.bin
[03:44:24] pixel  shader #2064   2480 bytes  crc 24305F44  version 3_0  -> ps_2064_24305F44.bin
[03:44:24] pixel  shader #2065   1360 bytes  crc AFE055F7  version 3_0  -> ps_2065_AFE055F7.bin
[03:44:24] pixel  shader #2066   3324 bytes  crc F5E92995  version 3_0  -> ps_2066_F5E92995.bin
[03:44:24] pixel  shader #2067   2516 bytes  crc E7763C0C  version 3_0  -> ps_2067_E7763C0C.bin
[03:44:24] pixel  shader #2068   1108 bytes  crc 53353FA5  version 3_0  -> ps_2068_53353FA5.bin
[03:44:24] pixel  shader #2069   2024 bytes  crc 2C8A56E2  version 3_0  -> ps_2069_2C8A56E2.bin
[03:44:24] pixel  shader #2070   1172 bytes  crc 2700C62C  version 3_0  -> ps_2070_2700C62C.bin
[03:44:24] pixel  shader #2071   3912 bytes  crc 76D444CA  version 3_0  -> ps_2071_76D444CA.bin
[03:44:24] pixel  shader #2072   1852 bytes  crc 0BE84BB0  version 3_0  -> ps_2072_0BE84BB0.bin
[03:44:24] pixel  shader #2073   3604 bytes  crc 42373772  version 3_0  -> ps_2073_42373772.bin
[03:44:24] pixel  shader #2074   1936 bytes  crc FEDA0D79  version 3_0  -> ps_2074_FEDA0D79.bin
[03:44:24] pixel  shader #2075   3332 bytes  crc 18624300  version 3_0  -> ps_2075_18624300.bin
[03:44:24] pixel  shader #2076    784 bytes  crc 78948007  version 3_0  -> ps_2076_78948007.bin
[03:44:24] pixel  shader #2077   2568 bytes  crc 9DAD16FE  version 3_0  -> ps_2077_9DAD16FE.bin
[03:44:24] pixel  shader #2078   2512 bytes  crc B21FED09  version 3_0  -> ps_2078_B21FED09.bin
[03:44:24] pixel  shader #2079   3232 bytes  crc 5A2C92E6  version 3_0  -> ps_2079_5A2C92E6.bin
[03:44:24] pixel  shader #2080   2032 bytes  crc 3C979238  version 3_0  -> ps_2080_3C979238.bin
[03:44:24] pixel  shader #2081   3612 bytes  crc 7CBB4EA4  version 3_0  -> ps_2081_7CBB4EA4.bin
[03:44:24] pixel  shader #2082   2264 bytes  crc D5B11053  version 3_0  -> ps_2082_D5B11053.bin
[03:44:24] pixel  shader #2083   2136 bytes  crc F3898822  version 3_0  -> ps_2083_F3898822.bin
[03:44:24] pixel  shader #2084   2428 bytes  crc C7593072  version 3_0  -> ps_2084_C7593072.bin
[03:44:24] pixel  shader #2085   1164 bytes  crc 1B269015  version 3_0  -> ps_2085_1B269015.bin
[03:44:24] pixel  shader #2086   4252 bytes  crc D2160DF9  version 3_0  -> ps_2086_D2160DF9.bin
[03:44:24] pixel  shader #2087   4232 bytes  crc 9DA9D6B1  version 3_0  -> ps_2087_9DA9D6B1.bin
[03:44:24] pixel  shader #2088   3288 bytes  crc 3A4FC856  version 3_0  -> ps_2088_3A4FC856.bin
[03:44:24] pixel  shader #2089   2948 bytes  crc A926DF79  version 3_0  -> ps_2089_A926DF79.bin
[03:44:24] pixel  shader #2090   4100 bytes  crc B735A5D1  version 3_0  -> ps_2090_B735A5D1.bin
[03:44:24] pixel  shader #2091   1776 bytes  crc D92174FE  version 3_0  -> ps_2091_D92174FE.bin
[03:44:24] pixel  shader #2092   4312 bytes  crc C8DC4F0C  version 3_0  -> ps_2092_C8DC4F0C.bin
[03:44:24] pixel  shader #2093   1740 bytes  crc A6E96AF3  version 3_0  -> ps_2093_A6E96AF3.bin
[03:44:24] pixel  shader #2094   2052 bytes  crc D3B0EE0B  version 3_0  -> ps_2094_D3B0EE0B.bin
[03:44:24] pixel  shader #2095   2712 bytes  crc 7223B95D  version 3_0  -> ps_2095_7223B95D.bin
[03:44:24] pixel  shader #2096   2104 bytes  crc 7BD833F5  version 3_0  -> ps_2096_7BD833F5.bin
[03:44:24] pixel  shader #2097   4052 bytes  crc 246707D2  version 3_0  -> ps_2097_246707D2.bin
[03:44:24] pixel  shader #2098   2928 bytes  crc A09E2DAB  version 3_0  -> ps_2098_A09E2DAB.bin
[03:44:24] pixel  shader #2099   2404 bytes  crc 3CE29D5A  version 3_0  -> ps_2099_3CE29D5A.bin
[03:44:24] pixel  shader #2100    844 bytes  crc 3FAE7A7F  version 3_0  -> ps_2100_3FAE7A7F.bin
[03:44:24] pixel  shader #2101   1360 bytes  crc C48B2481  version 3_0  -> ps_2101_C48B2481.bin
[03:44:24] pixel  shader #2102   1896 bytes  crc 7A82758E  version 3_0  -> ps_2102_7A82758E.bin
[03:44:24] pixel  shader #2103   3012 bytes  crc 706FF25E  version 3_0  -> ps_2103_706FF25E.bin
[03:44:24] pixel  shader #2104   2304 bytes  crc 81D858D5  version 3_0  -> ps_2104_81D858D5.bin
[03:44:24] pixel  shader #2105   3648 bytes  crc 8E0B9D3D  version 3_0  -> ps_2105_8E0B9D3D.bin
[03:44:24] pixel  shader #2106   2212 bytes  crc D2C64E16  version 3_0  -> ps_2106_D2C64E16.bin
[03:44:24] pixel  shader #2107   2700 bytes  crc FCB1EC76  version 3_0  -> ps_2107_FCB1EC76.bin
[03:44:24] pixel  shader #2108   3060 bytes  crc 7158A213  version 3_0  -> ps_2108_7158A213.bin
[03:44:24] pixel  shader #2109   1448 bytes  crc 94BE5A42  version 3_0  -> ps_2109_94BE5A42.bin
[03:44:24] pixel  shader #2110   2176 bytes  crc 5982CD85  version 3_0  -> ps_2110_5982CD85.bin
[03:44:24] pixel  shader #2111    892 bytes  crc 3846FB55  version 3_0  -> ps_2111_3846FB55.bin
[03:44:24] pixel  shader #2112   2900 bytes  crc 149DDDD9  version 3_0  -> ps_2112_149DDDD9.bin
